Location,Region,Year,Month Number,Month Name,Day,Hour,AQI,PM2.5,PM10,O3,CO,SO2,NO2,AQI_Class
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,6,08:30,68,36,59,22,171,5,14,b_Moderate
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,8,08:30,106,49,90,31,204,9,25,c_Unhealthy_for_Sensitive_Groups
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,9,08:30,51,26,45,16,248,11,14,b_Moderate
Bengaluru,South,2023,3,March,13,08:30,53,27,49,22,304,7,16,b_Moderate
Bengaluru,South,2023,3,March,13,08:30,53,27,49,22,304,7,16,b_Moderate
